,USAGE,season,period,cost,storage_available,storage_send,grid_store,purchase_peak,purchase_offpeak,grid_demand_peak,grid_demand_offpeak
2011-03-17 21:00:00,0.84,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,1.08,0.0,0.84
2011-03-17 22:00:00,0.8280000000000001,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,1.068,0.0,0.8280000000000001
2011-03-17 23:00:00,0.805,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.045,0.0,0.805
2011-03-18 00:00:00,0.9410000000000001,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.181,0.0,0.9410000000000001
2011-03-18 01:00:00,1.0050000000000001,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.245,0.0,1.0050000000000001
2011-03-18 02:00:00,1.224,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.464,0.0,1.224
2011-03-18 03:00:00,1.262,non_summer,offpeak,0.05209,3.240000000000001,0.0,0.24,0.0,1.502,0.0,1.262
2011-03-18 04:00:00,1.185,non_summer,offpeak,0.05209,3.4800000000000013,0.0,0.24,0.0,1.425,0.0,1.185
2011-03-18 05:00:00,0.964,non_summer,offpeak,0.05209,3.7200000000000015,0.0,0.24,0.0,1.204,0.0,0.964
2011-03-18 06:00:00,0.784,non_summer,offpeak,0.05209,3.9600000000000017,0.0,0.24,0.0,1.024,0.0,0.784
2011-03-18 07:00:00,0.644,non_summer,peak,0.18266,4.200000000000002,0.644,0.0,0.0,0.0,0.0,0.0
2011-03-18 08:00:00,0.602,non_summer,peak,0.18266,3.556000000000002,0.602,0.0,0.0,0.0,0.0,0.0
2011-03-18 09:00:00,0.589,non_summer,peak,0.18266,2.954000000000002,0.589,0.0,0.0,0.0,0.0,0.0
2011-03-18 10:00:00,0.603,non_summer,peak,0.18266,2.365000000000002,0.5650000000000022,0.0,0.03799999999999781,0.0,0.03799999999999781,0.0
2011-03-18 11:00:00,0.615,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,0.855,0.0,0.615
2011-03-18 12:00:00,0.6890000000000001,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,0.929,0.0,0.6890000000000001
2011-03-18 13:00:00,0.8320000000000001,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.072,0.0,0.8320000000000001
2011-03-18 14:00:00,0.911,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.151,0.0,0.911
2011-03-18 15:00:00,0.86,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.1,0.0,0.86
2011-03-18 16:00:00,0.838,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.0779999999999998,0.0,0.838
2011-03-18 17:00:00,0.85,non_summer,peak,0.18266,3.240000000000001,0.85,0.0,0.0,0.0,0.0,0.0
2011-03-18 18:00:00,0.88,non_summer,peak,0.18266,2.390000000000001,0.5900000000000012,0.0,0.2899999999999987,0.0,0.2899999999999987,0.0
2011-03-18 19:00:00,0.849,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.849,0.0,0.849,0.0
2011-03-18 20:00:00,0.8220000000000001,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.8220000000000001,0.0,0.8220000000000001,0.0
2011-03-18 21:00:00,0.801,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,1.041,0.0,0.801
2011-03-18 22:00:00,0.809,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,1.049,0.0,0.809
2011-03-18 23:00:00,0.767,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.0070000000000001,0.0,0.767
2011-03-19 00:00:00,0.868,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.108,0.0,0.868
2011-03-19 01:00:00,0.987,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.2269999999999999,0.0,0.987
2011-03-19 02:00:00,1.182,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.422,0.0,1.182
2011-03-19 03:00:00,1.181,non_summer,offpeak,0.05209,3.240000000000001,0.0,0.24,0.0,1.421,0.0,1.181
2011-03-19 04:00:00,1.079,non_summer,offpeak,0.05209,3.4800000000000013,0.0,0.24,0.0,1.319,0.0,1.079
2011-03-19 05:00:00,0.909,non_summer,offpeak,0.05209,3.7200000000000015,0.0,0.24,0.0,1.149,0.0,0.909
2011-03-19 06:00:00,0.746,non_summer,offpeak,0.05209,3.9600000000000017,0.0,0.24,0.0,0.986,0.0,0.746
2011-03-19 07:00:00,0.641,non_summer,offpeak,0.05209,4.200000000000002,0.0,0.24,0.0,0.881,0.0,0.641
2011-03-19 08:00:00,0.585,non_summer,offpeak,0.05209,4.440000000000002,0.0,0.24,0.0,0.825,0.0,0.585
2011-03-19 09:00:00,0.5680000000000001,non_summer,offpeak,0.05209,4.680000000000002,0.0,0.24,0.0,0.808,0.0,0.5680000000000001
2011-03-19 10:00:00,0.5760000000000001,non_summer,offpeak,0.05209,4.920000000000003,0.0,0.24,0.0,0.8160000000000001,0.0,0.5760000000000001
2011-03-19 11:00:00,0.58,non_summer,offpeak,0.05209,5.160000000000003,0.0,0.24,0.0,0.82,0.0,0.58
2011-03-19 12:00:00,0.6900000000000001,non_summer,offpeak,0.05209,5.400000000000003,0.0,0.24,0.0,0.93,0.0,0.6900000000000001
2011-03-19 13:00:00,0.763,non_summer,offpeak,0.05209,5.640000000000003,0.0,0.24,0.0,1.0030000000000001,0.0,0.763
2011-03-19 14:00:00,0.889,non_summer,offpeak,0.05209,5.8800000000000034,0.0,0.11999999999999655,0.0,1.0089999999999966,0.0,0.889
2011-03-19 15:00:00,0.87,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.87,0.0,0.87
2011-03-19 16:00:00,0.8270000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.8270000000000001,0.0,0.8270000000000001
2011-03-19 17:00:00,0.8310000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.8310000000000001,0.0,0.8310000000000001
2011-03-19 18:00:00,0.857,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.857,0.0,0.857
2011-03-19 19:00:00,0.839,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.839,0.0,0.839
2011-03-19 20:00:00,0.877,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.877,0.0,0.877
2011-03-19 21:00:00,0.8310000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.8310000000000001,0.0,0.8310000000000001
2011-03-19 22:00:00,0.8140000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.8140000000000001,0.0,0.8140000000000001
2011-03-19 23:00:00,0.854,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.854,0.0,0.854
2011-03-20 00:00:00,0.886,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.886,0.0,0.886
2011-03-20 01:00:00,0.931,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.931,0.0,0.931
2011-03-20 02:00:00,1.118,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.118,0.0,1.118
2011-03-20 03:00:00,1.203,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.203,0.0,1.203
2011-03-20 04:00:00,1.093,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.093,0.0,1.093
2011-03-20 05:00:00,0.979,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.979,0.0,0.979
2011-03-20 06:00:00,0.8180000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.8180000000000001,0.0,0.8180000000000001
2011-03-20 07:00:00,0.661,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.661,0.0,0.661
2011-03-20 08:00:00,0.6,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.6,0.0,0.6
2011-03-20 09:00:00,0.5670000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.5670000000000001,0.0,0.5670000000000001
2011-03-20 10:00:00,0.556,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.556,0.0,0.556
2011-03-20 11:00:00,0.546,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.546,0.0,0.546
2011-03-20 12:00:00,0.586,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.586,0.0,0.586
2011-03-20 13:00:00,0.664,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.664,0.0,0.664
2011-03-20 14:00:00,0.805,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.805,0.0,0.805
2011-03-20 15:00:00,0.897,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.897,0.0,0.897
2011-03-20 16:00:00,0.929,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.929,0.0,0.929
2011-03-20 17:00:00,0.966,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.966,0.0,0.966
2011-03-20 18:00:00,0.962,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.962,0.0,0.962
2011-03-20 19:00:00,0.996,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.996,0.0,0.996
2011-03-20 20:00:00,1.0050000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.0050000000000001,0.0,1.0050000000000001
2011-03-20 21:00:00,0.986,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.986,0.0,0.986
2011-03-20 22:00:00,0.97,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.97,0.0,0.97
2011-03-20 23:00:00,0.92,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.92,0.0,0.92
2011-03-21 00:00:00,0.937,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.937,0.0,0.937
2011-03-21 01:00:00,1.04,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.04,0.0,1.04
2011-03-21 02:00:00,1.183,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.183,0.0,1.183
2011-03-21 03:00:00,1.217,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.217,0.0,1.217
2011-03-21 04:00:00,1.1420000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.1420000000000001,0.0,1.1420000000000001
2011-03-21 05:00:00,0.967,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.967,0.0,0.967
2011-03-21 06:00:00,0.782,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.782,0.0,0.782
2011-03-21 07:00:00,0.65,non_summer,peak,0.18266,6.0,0.65,0.0,0.0,0.0,0.0,0.0
2011-03-21 08:00:00,0.5750000000000001,non_summer,peak,0.18266,5.35,0.5750000000000001,0.0,0.0,0.0,0.0,0.0
2011-03-21 09:00:00,0.5670000000000001,non_summer,peak,0.18266,4.7749999999999995,0.5670000000000001,0.0,0.0,0.0,0.0,0.0
2011-03-21 10:00:00,0.5690000000000001,non_summer,peak,0.18266,4.207999999999999,0.5690000000000001,0.0,0.0,0.0,0.0,0.0
2011-03-21 11:00:00,0.562,non_summer,offpeak,0.05209,3.6389999999999993,0.0,0.24,0.0,0.802,0.0,0.562
2011-03-21 12:00:00,0.657,non_summer,offpeak,0.05209,3.8789999999999996,0.0,0.24,0.0,0.897,0.0,0.657
2011-03-21 13:00:00,0.75,non_summer,offpeak,0.05209,4.119,0.0,0.24,0.0,0.99,0.0,0.75
2011-03-21 14:00:00,0.8150000000000001,non_summer,offpeak,0.05209,4.359,0.0,0.24,0.0,1.0550000000000002,0.0,0.8150000000000001
2011-03-21 15:00:00,0.9410000000000001,non_summer,offpeak,0.05209,4.599,0.0,0.24,0.0,1.181,0.0,0.9410000000000001
2011-03-21 16:00:00,0.884,non_summer,offpeak,0.05209,4.839,0.0,0.24,0.0,1.124,0.0,0.884
2011-03-21 17:00:00,0.902,non_summer,peak,0.18266,5.079000000000001,0.902,0.0,0.0,0.0,0.0,0.0
2011-03-21 18:00:00,0.9420000000000001,non_summer,peak,0.18266,4.1770000000000005,0.9420000000000001,0.0,0.0,0.0,0.0,0.0
2011-03-21 19:00:00,0.9570000000000001,non_summer,peak,0.18266,3.2350000000000003,0.9570000000000001,0.0,0.0,0.0,0.0,0.0
2011-03-21 20:00:00,0.967,non_summer,peak,0.18266,2.2780000000000005,0.47800000000000065,0.0,0.48899999999999944,0.0,0.48899999999999944,0.0
2011-03-21 21:00:00,0.974,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,1.214,0.0,0.974
2011-03-21 22:00:00,0.975,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,1.2149999999999999,0.0,0.975
2011-03-21 23:00:00,0.932,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.1720000000000002,0.0,0.932
2011-03-22 00:00:00,0.976,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.216,0.0,0.976
2011-03-22 01:00:00,1.02,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.26,0.0,1.02
2011-03-22 02:00:00,1.239,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.479,0.0,1.239
2011-03-22 03:00:00,1.258,non_summer,offpeak,0.05209,3.240000000000001,0.0,0.24,0.0,1.498,0.0,1.258
2011-03-22 04:00:00,1.133,non_summer,offpeak,0.05209,3.4800000000000013,0.0,0.24,0.0,1.373,0.0,1.133
2011-03-22 05:00:00,0.9540000000000001,non_summer,offpeak,0.05209,3.7200000000000015,0.0,0.24,0.0,1.194,0.0,0.9540000000000001
2011-03-22 06:00:00,0.764,non_summer,offpeak,0.05209,3.9600000000000017,0.0,0.24,0.0,1.004,0.0,0.764
2011-03-22 07:00:00,0.653,non_summer,peak,0.18266,4.200000000000002,0.653,0.0,0.0,0.0,0.0,0.0
2011-03-22 08:00:00,0.5660000000000001,non_summer,peak,0.18266,3.547000000000002,0.5660000000000001,0.0,0.0,0.0,0.0,0.0
2011-03-22 09:00:00,0.547,non_summer,peak,0.18266,2.9810000000000016,0.547,0.0,0.0,0.0,0.0,0.0
2011-03-22 10:00:00,0.551,non_summer,peak,0.18266,2.4340000000000015,0.551,0.0,0.0,0.0,0.0,0.0
2011-03-22 11:00:00,0.577,non_summer,offpeak,0.05209,1.8830000000000013,0.0,0.24,0.0,0.817,0.0,0.577
2011-03-22 12:00:00,0.713,non_summer,offpeak,0.05209,2.123000000000001,0.0,0.24,0.0,0.953,0.0,0.713
2011-03-22 13:00:00,0.8230000000000001,non_summer,offpeak,0.05209,2.3630000000000013,0.0,0.24,0.0,1.0630000000000002,0.0,0.8230000000000001
2011-03-22 14:00:00,0.847,non_summer,offpeak,0.05209,2.6030000000000015,0.0,0.24,0.0,1.087,0.0,0.847
2011-03-22 15:00:00,0.86,non_summer,offpeak,0.05209,2.8430000000000017,0.0,0.24,0.0,1.1,0.0,0.86
2011-03-22 16:00:00,0.877,non_summer,offpeak,0.05209,3.083000000000002,0.0,0.24,0.0,1.117,0.0,0.877
2011-03-22 17:00:00,0.854,non_summer,peak,0.18266,3.323000000000002,0.854,0.0,0.0,0.0,0.0,0.0
2011-03-22 18:00:00,0.847,non_summer,peak,0.18266,2.469000000000002,0.6690000000000023,0.0,0.17799999999999772,0.0,0.17799999999999772,0.0
2011-03-22 19:00:00,0.838,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.838,0.0,0.838,0.0
2011-03-22 20:00:00,0.879,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.879,0.0,0.879,0.0
2011-03-22 21:00:00,0.883,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,1.123,0.0,0.883
2011-03-22 22:00:00,0.879,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,1.119,0.0,0.879
2011-03-22 23:00:00,0.884,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.124,0.0,0.884
2011-03-23 00:00:00,0.914,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.154,0.0,0.914
2011-03-23 01:00:00,1.0170000000000001,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.2570000000000001,0.0,1.0170000000000001
2011-03-23 02:00:00,1.242,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.482,0.0,1.242
2011-03-23 03:00:00,1.179,non_summer,offpeak,0.05209,3.240000000000001,0.0,0.24,0.0,1.419,0.0,1.179
2011-03-23 04:00:00,1.059,non_summer,offpeak,0.05209,3.4800000000000013,0.0,0.24,0.0,1.299,0.0,1.059
2011-03-23 05:00:00,0.926,non_summer,offpeak,0.05209,3.7200000000000015,0.0,0.24,0.0,1.166,0.0,0.926
2011-03-23 06:00:00,0.747,non_summer,offpeak,0.05209,3.9600000000000017,0.0,0.24,0.0,0.987,0.0,0.747
2011-03-23 07:00:00,0.625,non_summer,peak,0.18266,4.200000000000002,0.625,0.0,0.0,0.0,0.0,0.0
2011-03-23 08:00:00,0.58,non_summer,peak,0.18266,3.575000000000002,0.58,0.0,0.0,0.0,0.0,0.0
2011-03-23 09:00:00,0.551,non_summer,peak,0.18266,2.995000000000002,0.551,0.0,0.0,0.0,0.0,0.0
2011-03-23 10:00:00,0.535,non_summer,peak,0.18266,2.4440000000000017,0.535,0.0,0.0,0.0,0.0,0.0
2011-03-23 11:00:00,0.547,non_summer,offpeak,0.05209,1.9090000000000016,0.0,0.24,0.0,0.787,0.0,0.547
2011-03-23 12:00:00,0.658,non_summer,offpeak,0.05209,2.149000000000002,0.0,0.24,0.0,0.898,0.0,0.658
2011-03-23 13:00:00,0.874,non_summer,offpeak,0.05209,2.389000000000002,0.0,0.24,0.0,1.1139999999999999,0.0,0.874
2011-03-23 14:00:00,0.848,non_summer,offpeak,0.05209,2.6290000000000022,0.0,0.24,0.0,1.088,0.0,0.848
2011-03-23 15:00:00,0.8150000000000001,non_summer,offpeak,0.05209,2.8690000000000024,0.0,0.24,0.0,1.0550000000000002,0.0,0.8150000000000001
2011-03-23 16:00:00,0.756,non_summer,offpeak,0.05209,3.1090000000000027,0.0,0.24,0.0,0.996,0.0,0.756
2011-03-23 17:00:00,0.781,non_summer,peak,0.18266,3.349000000000003,0.781,0.0,0.0,0.0,0.0,0.0
2011-03-23 18:00:00,0.845,non_summer,peak,0.18266,2.5680000000000027,0.7680000000000029,0.0,0.07699999999999707,0.0,0.07699999999999707,0.0
2011-03-23 19:00:00,0.851,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.851,0.0,0.851,0.0
2011-03-23 20:00:00,0.878,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.878,0.0,0.878,0.0
2011-03-23 21:00:00,0.8140000000000001,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,1.054,0.0,0.8140000000000001
2011-03-23 22:00:00,0.8180000000000001,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,1.058,0.0,0.8180000000000001
2011-03-23 23:00:00,0.808,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.048,0.0,0.808
2011-03-24 00:00:00,0.903,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.143,0.0,0.903
2011-03-24 01:00:00,0.995,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.2349999999999999,0.0,0.995
2011-03-24 02:00:00,1.188,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.428,0.0,1.188
2011-03-24 03:00:00,1.235,non_summer,offpeak,0.05209,3.240000000000001,0.0,0.24,0.0,1.475,0.0,1.235
2011-03-24 04:00:00,1.095,non_summer,offpeak,0.05209,3.4800000000000013,0.0,0.24,0.0,1.335,0.0,1.095
2011-03-24 05:00:00,0.916,non_summer,offpeak,0.05209,3.7200000000000015,0.0,0.24,0.0,1.1560000000000001,0.0,0.916
2011-03-24 06:00:00,0.735,non_summer,offpeak,0.05209,3.9600000000000017,0.0,0.24,0.0,0.975,0.0,0.735
2011-03-24 07:00:00,0.652,non_summer,peak,0.18266,4.200000000000002,0.652,0.0,0.0,0.0,0.0,0.0
2011-03-24 08:00:00,0.589,non_summer,peak,0.18266,3.548000000000002,0.589,0.0,0.0,0.0,0.0,0.0
2011-03-24 09:00:00,0.5640000000000001,non_summer,peak,0.18266,2.959000000000002,0.5640000000000001,0.0,0.0,0.0,0.0,0.0
2011-03-24 10:00:00,0.5670000000000001,non_summer,peak,0.18266,2.395000000000002,0.5670000000000001,0.0,0.0,0.0,0.0,0.0
2011-03-24 11:00:00,0.599,non_summer,offpeak,0.05209,1.8280000000000016,0.0,0.24,0.0,0.839,0.0,0.599
2011-03-24 12:00:00,0.738,non_summer,offpeak,0.05209,2.0680000000000014,0.0,0.24,0.0,0.978,0.0,0.738
2011-03-24 13:00:00,0.848,non_summer,offpeak,0.05209,2.3080000000000016,0.0,0.24,0.0,1.088,0.0,0.848
2011-03-24 14:00:00,0.885,non_summer,offpeak,0.05209,2.548000000000002,0.0,0.24,0.0,1.125,0.0,0.885
2011-03-24 15:00:00,0.851,non_summer,offpeak,0.05209,2.788000000000002,0.0,0.24,0.0,1.091,0.0,0.851
2011-03-24 16:00:00,0.796,non_summer,offpeak,0.05209,3.0280000000000022,0.0,0.24,0.0,1.036,0.0,0.796
2011-03-24 17:00:00,0.767,non_summer,peak,0.18266,3.2680000000000025,0.767,0.0,0.0,0.0,0.0,0.0
2011-03-24 18:00:00,0.8200000000000001,non_summer,peak,0.18266,2.5010000000000026,0.7010000000000027,0.0,0.11899999999999733,0.0,0.11899999999999733,0.0
2011-03-24 19:00:00,0.849,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.849,0.0,0.849,0.0
2011-03-24 20:00:00,0.858,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.858,0.0,0.858,0.0
2011-03-24 21:00:00,0.804,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,1.044,0.0,0.804
2011-03-24 22:00:00,0.837,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,1.077,0.0,0.837
2011-03-24 23:00:00,0.839,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.079,0.0,0.839
2011-03-25 00:00:00,0.934,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.174,0.0,0.934
2011-03-25 01:00:00,0.988,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.228,0.0,0.988
2011-03-25 02:00:00,1.173,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.413,0.0,1.173
2011-03-25 03:00:00,1.226,non_summer,offpeak,0.05209,3.240000000000001,0.0,0.24,0.0,1.466,0.0,1.226
2011-03-25 04:00:00,1.18,non_summer,offpeak,0.05209,3.4800000000000013,0.0,0.24,0.0,1.42,0.0,1.18
2011-03-25 05:00:00,0.9380000000000001,non_summer,offpeak,0.05209,3.7200000000000015,0.0,0.24,0.0,1.178,0.0,0.9380000000000001
2011-03-25 06:00:00,0.76,non_summer,offpeak,0.05209,3.9600000000000017,0.0,0.24,0.0,1.0,0.0,0.76
2011-03-25 07:00:00,0.644,non_summer,peak,0.18266,4.200000000000002,0.644,0.0,0.0,0.0,0.0,0.0
2011-03-25 08:00:00,0.592,non_summer,peak,0.18266,3.556000000000002,0.592,0.0,0.0,0.0,0.0,0.0
2011-03-25 09:00:00,0.588,non_summer,peak,0.18266,2.9640000000000017,0.588,0.0,0.0,0.0,0.0,0.0
2011-03-25 10:00:00,0.585,non_summer,peak,0.18266,2.3760000000000017,0.5760000000000018,0.0,0.00899999999999812,0.0,0.00899999999999812,0.0
2011-03-25 11:00:00,0.596,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,0.836,0.0,0.596
2011-03-25 12:00:00,0.679,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,0.919,0.0,0.679
2011-03-25 13:00:00,0.834,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.0739999999999998,0.0,0.834
2011-03-25 14:00:00,0.898,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.138,0.0,0.898
2011-03-25 15:00:00,0.838,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.0779999999999998,0.0,0.838
2011-03-25 16:00:00,0.794,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.034,0.0,0.794
2011-03-25 17:00:00,0.77,non_summer,peak,0.18266,3.240000000000001,0.77,0.0,0.0,0.0,0.0,0.0
2011-03-25 18:00:00,0.781,non_summer,peak,0.18266,2.470000000000001,0.6700000000000013,0.0,0.11099999999999888,0.0,0.11099999999999888,0.0
2011-03-25 19:00:00,0.792,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.792,0.0,0.792,0.0
2011-03-25 20:00:00,0.835,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.835,0.0,0.835,0.0
2011-03-25 21:00:00,0.811,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,1.0510000000000002,0.0,0.811
2011-03-25 22:00:00,0.805,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,1.045,0.0,0.805
2011-03-25 23:00:00,0.803,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.0430000000000001,0.0,0.803
2011-03-26 00:00:00,0.864,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.104,0.0,0.864
2011-03-26 01:00:00,0.993,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.233,0.0,0.993
2011-03-26 02:00:00,1.171,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.411,0.0,1.171
2011-03-26 03:00:00,1.223,non_summer,offpeak,0.05209,3.240000000000001,0.0,0.24,0.0,1.463,0.0,1.223
2011-03-26 04:00:00,1.081,non_summer,offpeak,0.05209,3.4800000000000013,0.0,0.24,0.0,1.321,0.0,1.081
2011-03-26 05:00:00,0.9570000000000001,non_summer,offpeak,0.05209,3.7200000000000015,0.0,0.24,0.0,1.197,0.0,0.9570000000000001
2011-03-26 06:00:00,0.745,non_summer,offpeak,0.05209,3.9600000000000017,0.0,0.24,0.0,0.985,0.0,0.745
2011-03-26 07:00:00,0.617,non_summer,offpeak,0.05209,4.200000000000002,0.0,0.24,0.0,0.857,0.0,0.617
2011-03-26 08:00:00,0.5660000000000001,non_summer,offpeak,0.05209,4.440000000000002,0.0,0.24,0.0,0.806,0.0,0.5660000000000001
2011-03-26 09:00:00,0.551,non_summer,offpeak,0.05209,4.680000000000002,0.0,0.24,0.0,0.791,0.0,0.551
2011-03-26 10:00:00,0.561,non_summer,offpeak,0.05209,4.920000000000003,0.0,0.24,0.0,0.801,0.0,0.561
2011-03-26 11:00:00,0.5750000000000001,non_summer,offpeak,0.05209,5.160000000000003,0.0,0.24,0.0,0.8150000000000001,0.0,0.5750000000000001
2011-03-26 12:00:00,0.625,non_summer,offpeak,0.05209,5.400000000000003,0.0,0.24,0.0,0.865,0.0,0.625
2011-03-26 13:00:00,0.761,non_summer,offpeak,0.05209,5.640000000000003,0.0,0.24,0.0,1.001,0.0,0.761
2011-03-26 14:00:00,0.838,non_summer,offpeak,0.05209,5.8800000000000034,0.0,0.11999999999999655,0.0,0.9579999999999965,0.0,0.838
2011-03-26 15:00:00,0.858,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.858,0.0,0.858
